Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20180008497,2018,May,Serious injury accident                   ,80,Serious injury                       ,77   E 3 ,144.2033,-37.59005,ROAD           ,Multiple intersection                    
T20180009657,2018,May,Serious injury accident                   ,70,Serious injury                       ,441  C 4 ,144.31908,-38.10456,ROAD           ,Multiple intersection                    
T20180009657,2018,May,Serious injury accident                   ,70,Serious injury                       ,441  C 4 ,144.31908,-38.10456,ROAD           ,Multiple intersection                    
T20180005775,2018,March,Serious injury accident                   ,80,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20180005775,2018,March,Serious injury accident                   ,80,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20180017544,2018,September,Serious injury accident                   ,Unknown,Serious injury                       ,47   C 3 ,145.11838999999998,-37.79659,RAMP ON        ,Multiple intersection                    
T20180017544,2018,September,Serious injury accident                   ,Unknown,Serious injury                       ,47   C 3 ,145.11838999999998,-37.79659,RAMP ON        ,Multiple intersection                    
T20180017544,2018,September,Serious injury accident                   ,Unknown,Serious injury                       ,47   C 3 ,145.11838999999998,-37.79659,RAMP ON        ,Multiple intersection                    
T20180017544,2018,September,Serious injury accident                   ,Unknown,Serious injury                       ,47   C 3 ,145.11838999999998,-37.79659,RAMP ON        ,Multiple intersection                    
T20180009657,2018,May,Serious injury accident                   ,70,Serious injury                       ,441  C 4 ,144.31908,-38.10456,ROAD           ,Multiple intersection                    
T20180009657,2018,May,Serious injury accident                   ,70,Serious injury                       ,441  C 4 ,144.31908,-38.10456,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20180023382,2018,December,Fatal accident                       ,50,Fatality                          ,46   E 11,145.08625,-37.823640000000005,ROAD           ,Multiple intersection                    
T20140026458,2014,December,Serious injury accident                   ,80,Serious injury                       ,63   E 5 ,145.21633,-37.84617,ROAD           ,Multiple intersection                    
T20140026458,2014,December,Serious injury accident                   ,80,Serious injury                       ,63   E 5 ,145.21633,-37.84617,ROAD           ,Multiple intersection                    
T20140025432,2014,December,Serious injury accident                   ,80,Serious injury                       ,90   J 3 ,145.23626000000002,-37.97252,ROAD           ,Multiple intersection                    
T20140025432,2014,December,Serious injury accident                   ,80,Serious injury                       ,90   J 3 ,145.23626000000002,-37.97252,ROAD           ,Multiple intersection                    
T20140015641,2014,July,Serious injury accident                   ,60,Serious injury                       ,2A   C 11,144.93733,-37.80531,               ,Multiple intersection                    
T20140015641,2014,July,Serious injury accident                   ,60,Serious injury                       ,2A   C 11,144.93733,-37.80531,               ,Multiple intersection                    
T20140019701,2014,September,Serious injury accident                   ,80,Serious injury                       ,63   E 1 ,145.21819,-37.8323,ROAD           ,Multiple intersection                    
T20140019701,2014,September,Serious injury accident                   ,80,Serious injury                       ,63   E 1 ,145.21819,-37.8323,ROAD           ,Multiple intersection                    
T20140019701,2014,September,Serious injury accident                   ,80,Serious injury                       ,63   E 1 ,145.21819,-37.8323,ROAD           ,Multiple intersection                    
T20140019701,2014,September,Serious injury accident                   ,80,Serious injury                       ,63   E 1 ,145.21819,-37.8323,ROAD           ,Multiple intersection                    
T20140019206,2014,September,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20140019206,2014,September,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20140019206,2014,September,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20140019206,2014,September,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,FREEWAY        ,Multiple intersection                    
T20170019589,2017,October,Serious injury accident                   ,80,Serious injury                       ,10   G 11,145.09329,-37.69388,HIGHWAY        ,Multiple intersection                    
T20170019589,2017,October,Serious injury accident                   ,80,Serious injury                       ,10   G 11,145.09329,-37.69388,HIGHWAY        ,Multiple intersection                    
T20170019589,2017,October,Serious injury accident                   ,80,Serious injury                       ,10   G 11,145.09329,-37.69388,HIGHWAY        ,Multiple intersection                    
T20170019589,2017,October,Serious injury accident                   ,80,Serious injury                       ,10   G 11,145.09329,-37.69388,HIGHWAY        ,Multiple intersection                    
T20170007361,2017,April,Serious injury accident                   ,60,Serious injury                       ,6    G 11,144.91526000000002,-37.69467,RAMP ON        ,Multiple intersection                    
T20170007361,2017,April,Serious injury accident                   ,60,Serious injury                       ,6    G 11,144.91526000000002,-37.69467,RAMP ON        ,Multiple intersection                    
T20190002876,2019,February,Fatal accident                       ,100,Serious injury                       ,512  D 7 ,142.58683,-38.38497,HIGHWAY        ,Multiple intersection                    
T20190002876,2019,February,Fatal accident                       ,100,Serious injury                       ,512  D 7 ,142.58683,-38.38497,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20190000643,2019,January,Fatal accident                       ,100,Fatality                          ,63   C 2 ,146.07844,-37.003809999999994,HIGHWAY        ,Multiple intersection                    
T20170002689,2017,February,Serious injury accident                   ,100,Serious injury                       ,658  K 11,144.61959,-37.47399,ROAD           ,Multiple intersection                    
T20170002689,2017,February,Serious injury accident                   ,100,Serious injury                       ,658  K 11,144.61959,-37.47399,ROAD           ,Multiple intersection                    
T20170005290,2017,March,Serious injury accident                   ,60,Serious injury                       ,607  Q 6 ,144.27123,-36.75674,STREET         ,Multiple intersection                    
T20170005290,2017,March,Serious injury accident                   ,60,Serious injury                       ,607  Q 6 ,144.27123,-36.75674,STREET         ,Multiple intersection                    
T20170008596,2017,April,Serious injury accident                   ,60,Serious injury                       ,59   E 4 ,145.03905,-37.84469,RAMP OF        ,Multiple intersection                    
T20170008596,2017,April,Serious injury accident                   ,60,Serious injury                       ,59   E 4 ,145.03905,-37.84469,RAMP OF        ,Multiple intersection                    
T20170008596,2017,April,Serious injury accident                   ,60,Serious injury                       ,59   E 4 ,145.03905,-37.84469,RAMP OF        ,Multiple intersection                    
T20170008596,2017,April,Serious injury accident                   ,60,Serious injury                       ,59   E 4 ,145.03905,-37.84469,RAMP OF        ,Multiple intersection                    
T20170008596,2017,April,Serious injury accident                   ,60,Serious injury                       ,59   E 4 ,145.03905,-37.84469,RAMP OF        ,Multiple intersection                    
T20170008596,2017,April,Serious injury accident                   ,60,Serious injury                       ,59   E 4 ,145.03905,-37.84469,RAMP OF        ,Multiple intersection                    
T20170008074,2017,April,Serious injury accident                   ,70,Serious injury                       ,8    G 9 ,145.00246,-37.6876,ROAD           ,Multiple intersection                    
T20170008074,2017,April,Serious injury accident                   ,70,Serious injury                       ,8    G 9 ,145.00246,-37.6876,ROAD           ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170006531,2017,March,Serious injury accident                   ,50,Serious injury                       ,56   H 1 ,144.9183,-37.83186,STREET         ,Multiple intersection                    
T20170006531,2017,March,Serious injury accident                   ,50,Serious injury                       ,56   H 1 ,144.9183,-37.83186,STREET         ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170019064,2017,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01502,-37.83083,BOULEVARD      ,Multiple intersection                    
T20170001912,2017,January,Serious injury accident                   ,Unknown,Serious injury                       ,80   K 6 ,145.19435,-37.93775,ROAD           ,Multiple intersection                    
T20170001912,2017,January,Serious injury accident                   ,Unknown,Serious injury                       ,80   K 6 ,145.19435,-37.93775,ROAD           ,Multiple intersection                    
T20170022669,2017,November,Serious injury accident                   ,60,Serious injury                       ,45   B 2 ,145.02764,-37.79074,RAMP ON        ,Multiple intersection                    
T20170022669,2017,November,Serious injury accident                   ,60,Serious injury                       ,45   B 2 ,145.02764,-37.79074,RAMP ON        ,Multiple intersection                    
T20170017999,2017,September,Serious injury accident                   ,80,Serious injury                       ,387  G 10,144.9623,-37.601490000000005,ROAD           ,Multiple intersection                    
T20170017999,2017,September,Serious injury accident                   ,80,Serious injury                       ,387  G 10,144.9623,-37.601490000000005,ROAD           ,Multiple intersection                    
T20170012800,2017,June,Serious injury accident                   ,80,Serious injury                       ,90   G 1 ,145.22485,-37.962740000000004,RAMP ON        ,Multiple intersection                    
T20170012800,2017,June,Serious injury accident                   ,80,Serious injury                       ,90   G 1 ,145.22485,-37.962740000000004,RAMP ON        ,Multiple intersection                    
T20170010973,2017,June,Serious injury accident                   ,60,Serious injury                       ,106  K 5 ,145.15015,-38.19735,RAMP ON        ,Multiple intersection                    
T20170010973,2017,June,Serious injury accident                   ,60,Serious injury                       ,106  K 5 ,145.15015,-38.19735,RAMP ON        ,Multiple intersection                    
T20170004441,2017,March,Serious injury accident                   ,60,Serious injury                       ,26   F 6 ,144.82144,-37.76146,RAMP ON        ,Multiple intersection                    
T20170004441,2017,March,Serious injury accident                   ,60,Serious injury                       ,26   F 6 ,144.82144,-37.76146,RAMP ON        ,Multiple intersection                    
T20170001172,2017,January,Serious injury accident                   ,80,Serious injury                       ,98   G 6 ,145.18268999999998,-38.07067,ROAD           ,Multiple intersection                    
T20170001172,2017,January,Serious injury accident                   ,80,Serious injury                       ,98   G 6 ,145.18268999999998,-38.07067,ROAD           ,Multiple intersection                    
T20170001172,2017,January,Serious injury accident                   ,80,Serious injury                       ,98   G 6 ,145.18268999999998,-38.07067,ROAD           ,Multiple intersection                    
T20170000669,2017,January,Serious injury accident                   ,80,Serious injury                       ,417  D 7 ,145.02133999999998,-37.35065,ROAD           ,Multiple intersection                    
T20170000669,2017,January,Serious injury accident                   ,80,Serious injury                       ,417  D 7 ,145.02133999999998,-37.35065,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170017896,2017,September,Serious injury accident                   ,60,Serious injury                       ,99   F 11,145.13531,-38.13092,ROAD           ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20170015816,2017,August,Serious injury accident                   ,60,Serious injury                       ,67   D 11,144.99148,-37.913270000000004,STREET         ,Multiple intersection                    
T20160026481,2016,December,Serious injury accident                   ,100,Serious injury                       ,31   G 4 ,144.8864,-36.18616,HIGHWAY        ,Multiple intersection                    
T20160026481,2016,December,Serious injury accident                   ,100,Serious injury                       ,31   G 4 ,144.8864,-36.18616,HIGHWAY        ,Multiple intersection                    
T20140026589,2014,December,Serious injury accident                   ,60,Serious injury                       ,2C   J 5 ,144.99392,-37.79459,STREET         ,Multiple intersection                    
T20140026589,2014,December,Serious injury accident                   ,60,Serious injury                       ,2C   J 5 ,144.99392,-37.79459,STREET         ,Multiple intersection                    
T20140023413,2014,November,Serious injury accident                   ,80,Serious injury                       ,100  B 5 ,145.16131000000001,-38.109429999999996,RAMP OF        ,Multiple intersection                    
T20140023413,2014,November,Serious injury accident                   ,80,Serious injury                       ,100  B 5 ,145.16131000000001,-38.109429999999996,RAMP OF        ,Multiple intersection                    
T20140023413,2014,November,Serious injury accident                   ,80,Serious injury                       ,100  B 5 ,145.16131000000001,-38.109429999999996,RAMP OF        ,Multiple intersection                    
T20140023413,2014,November,Serious injury accident                   ,80,Serious injury                       ,100  B 5 ,145.16131000000001,-38.109429999999996,RAMP OF        ,Multiple intersection                    
T20140023413,2014,November,Serious injury accident                   ,80,Serious injury                       ,100  B 5 ,145.16131000000001,-38.109429999999996,RAMP OF        ,Multiple intersection                    
T20140023413,2014,November,Serious injury accident                   ,80,Serious injury                       ,100  B 5 ,145.16131000000001,-38.109429999999996,RAMP OF        ,Multiple intersection                    
T20160020758,2016,September,Serious injury accident                   ,70,Serious injury                       ,69   K 11,145.10606,-37.91192,ROAD           ,Multiple intersection                    
T20160020758,2016,September,Serious injury accident                   ,70,Serious injury                       ,69   K 11,145.10606,-37.91192,ROAD           ,Multiple intersection                    
T20160027201,2016,December,Serious injury accident                   ,100,Serious injury                       ,75   H 9 ,143.39037,-37.95449,ROAD           ,Multiple intersection                    
T20160027201,2016,December,Serious injury accident                   ,100,Serious injury                       ,75   H 9 ,143.39037,-37.95449,ROAD           ,Multiple intersection                    
T20150005326,2015,March,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.2112,-37.86102,HIGHWAY        ,Multiple intersection                    
T20150005326,2015,March,Serious injury accident                   ,80,Serious injury                       ,63   D 9 ,145.2112,-37.86102,HIGHWAY        ,Multiple intersection                    
T20160024199,2016,November,Serious injury accident                   ,70,Serious injury                       ,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20160024199,2016,November,Serious injury accident                   ,70,Serious injury                       ,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20160021378,2016,October,Serious injury accident                   ,80,Serious injury                       ,         ,144.67668,-37.57586,ROAD           ,Multiple intersection                    
T20160021378,2016,October,Serious injury accident                   ,80,Serious injury                       ,         ,144.67668,-37.57586,ROAD           ,Multiple intersection                    
T20170024813,2017,December,Serious injury accident                   ,60,Serious injury                       ,53   F 5 ,144.78086000000002,-37.84595,RAMP           ,Multiple intersection                    
T20170024813,2017,December,Serious injury accident                   ,60,Serious injury                       ,53   F 5 ,144.78086000000002,-37.84595,RAMP           ,Multiple intersection                    
T20140027124,2014,December,Serious injury accident                   ,80,Serious injury                       ,424  F 3 ,144.468,-38.01543,ROAD           ,Multiple intersection                    
T20140027124,2014,December,Serious injury accident                   ,80,Serious injury                       ,424  F 3 ,144.468,-38.01543,ROAD           ,Multiple intersection                    
T20140019912,2014,September,Serious injury accident                   ,Unknown,Serious injury                       ,32   D 11,145.07852,-37.77966,FREEWAY        ,Multiple intersection                    
T20140019912,2014,September,Serious injury accident                   ,Unknown,Serious injury                       ,32   D 11,145.07852,-37.77966,FREEWAY        ,Multiple intersection                    
T20140019912,2014,September,Serious injury accident                   ,Unknown,Serious injury                       ,32   D 11,145.07852,-37.77966,FREEWAY        ,Multiple intersection                    
T20140019912,2014,September,Serious injury accident                   ,Unknown,Serious injury                       ,32   D 11,145.07852,-37.77966,FREEWAY        ,Multiple intersection                    
T20140019912,2014,September,Serious injury accident                   ,Unknown,Serious injury                       ,32   D 11,145.07852,-37.77966,FREEWAY        ,Multiple intersection                    
T20140019912,2014,September,Serious injury accident                   ,Unknown,Serious injury                       ,32   D 11,145.07852,-37.77966,FREEWAY        ,Multiple intersection                    
T20160021903,2016,October,Serious injury accident                   ,60,Serious injury                       ,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20160021903,2016,October,Serious injury accident                   ,60,Serious injury                       ,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20140025927,2014,December,Serious injury accident                   ,80,Serious injury                       ,561  P 8 ,143.80487,-37.51031,ROAD           ,Multiple intersection                    
T20140025927,2014,December,Serious injury accident                   ,80,Serious injury                       ,561  P 8 ,143.80487,-37.51031,ROAD           ,Multiple intersection                    
T20150006496,2014,November,Serious injury accident                   ,60,Serious injury                       ,41   J 11,144.88096000000002,-37.825990000000004,ROAD           ,Multiple intersection                    
T20150006496,2014,November,Serious injury accident                   ,60,Serious injury                       ,41   J 11,144.88096000000002,-37.825990000000004,ROAD           ,Multiple intersection                    
T20180002654,2018,February,Fatal accident                       ,80,Fatality                          ,432  B 10,144.35867,-38.08417,HIGHWAY        ,Multiple intersection                    
T20180002654,2018,February,Fatal accident                       ,80,Fatality                          ,432  B 10,144.35867,-38.08417,HIGHWAY        ,Multiple intersection                    
T20180002654,2018,February,Fatal accident                       ,80,Fatality                          ,432  B 10,144.35867,-38.08417,HIGHWAY        ,Multiple intersection                    
T20180002654,2018,February,Fatal accident                       ,80,Fatality                          ,432  B 10,144.35867,-38.08417,HIGHWAY        ,Multiple intersection                    
T20150020578,2015,October,Fatal accident                       ,100,Fatality                          ,46   G 3 ,145.31798999999998,-36.61231,ROAD           ,Multiple intersection                    
T20150020578,2015,October,Fatal accident                       ,100,Fatality                          ,46   G 3 ,145.31798999999998,-36.61231,ROAD           ,Multiple intersection                    
T20140011588,2014,June,Serious injury accident                   ,60,Serious injury                       ,97   J 5 ,145.14633999999998,-38.06753,ROUTE          ,Multiple intersection                    
T20140011588,2014,June,Serious injury accident                   ,60,Serious injury                       ,97   J 5 ,145.14633999999998,-38.06753,ROUTE          ,Multiple intersection                    
T20140011588,2014,June,Serious injury accident                   ,60,Serious injury                       ,97   J 5 ,145.14633999999998,-38.06753,ROUTE          ,Multiple intersection                    
T20140011588,2014,June,Serious injury accident                   ,60,Serious injury                       ,97   J 5 ,145.14633999999998,-38.06753,ROUTE          ,Multiple intersection                    
T20140002709,2014,February,Serious injury accident                   ,50,Serious injury                       ,87   A 4 ,145.06638999999998,-37.97697,STREET         ,Multiple intersection                    
T20140002709,2014,February,Serious injury accident                   ,50,Serious injury                       ,87   A 4 ,145.06638999999998,-37.97697,STREET         ,Multiple intersection                    
T20140014351,2014,May,Serious injury accident                   ,80,Serious injury                       ,69   F 3 ,145.09035,-37.88245,FREEWAY        ,Multiple intersection                    
T20140014351,2014,May,Serious injury accident                   ,80,Serious injury                       ,69   F 3 ,145.09035,-37.88245,FREEWAY        ,Multiple intersection                    
T20140014351,2014,May,Serious injury accident                   ,80,Serious injury                       ,69   F 3 ,145.09035,-37.88245,FREEWAY        ,Multiple intersection                    
T20140014351,2014,May,Serious injury accident                   ,80,Serious injury                       ,69   F 3 ,145.09035,-37.88245,FREEWAY        ,Multiple intersection                    
T20140014351,2014,May,Serious injury accident                   ,80,Serious injury                       ,69   F 3 ,145.09035,-37.88245,FREEWAY        ,Multiple intersection                    
T20140014351,2014,May,Serious injury accident                   ,80,Serious injury                       ,69   F 3 ,145.09035,-37.88245,FREEWAY        ,Multiple intersection                    
T20140006214,2014,March,Serious injury accident                   ,60,Serious injury                       ,18   H 5 ,145.00788,-37.71431,               ,Multiple intersection                    
T20140006214,2014,March,Serious injury accident                   ,60,Serious injury                       ,18   H 5 ,145.00788,-37.71431,               ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
T20180017026,2018,September,Serious injury accident                   ,100,Serious injury                       ,2C   H 5 ,144.9936,-37.79603,RAMP ON        ,Multiple intersection                    
