Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20180008532,2018,May,Serious injury accident                   ,110,Serious injury                       ,677  T 6 ,145.24075,-36.90837,FREEWAY        ,Cross intersection                     
T20180024152,2018,December,Serious injury accident                   ,80,Serious injury                       ,25   K 8 ,144.79631,-37.770309999999995,ROAD           ,Cross intersection                     
T20180024152,2018,December,Serious injury accident                   ,80,Serious injury                       ,25   K 8 ,144.79631,-37.770309999999995,ROAD           ,Cross intersection                     
T20180010012,2018,May,Serious injury accident                   ,110,Serious injury                       ,61   C 3 ,145.09152,-37.11799,FREEWAY        ,Cross intersection                     
T20180010012,2018,May,Serious injury accident                   ,110,Serious injury                       ,61   C 3 ,145.09152,-37.11799,FREEWAY        ,Cross intersection                     
T20180010012,2018,May,Serious injury accident                   ,110,Serious injury                       ,61   C 3 ,145.09152,-37.11799,FREEWAY        ,Cross intersection                     
T20180010012,2018,May,Serious injury accident                   ,110,Serious injury                       ,61   C 3 ,145.09152,-37.11799,FREEWAY        ,Cross intersection                     
T20180018998,2018,October,Serious injury accident                   ,60,Serious injury                       ,9    C 9 ,145.02896,-37.68636,ROAD           ,Cross intersection                     
T20180018998,2018,October,Serious injury accident                   ,60,Serious injury                       ,9    C 9 ,145.02896,-37.68636,ROAD           ,Cross intersection                     
T20150022488,2015,October,Fatal accident                       ,100,Fatality                          ,22   J 9 ,145.47847,-35.999140000000004,ROAD           ,Cross intersection                     
T20150022488,2015,October,Fatal accident                       ,100,Fatality                          ,22   J 9 ,145.47847,-35.999140000000004,ROAD           ,Cross intersection                     
T20150017362,2015,August,Fatal accident                       ,100,Fatality                          ,91   D 5 ,143.14626,-38.2108,ROAD           ,Cross intersection                     
T20150017362,2015,August,Fatal accident                       ,100,Fatality                          ,91   D 5 ,143.14626,-38.2108,ROAD           ,Cross intersection                     
T20150024757,2015,November,Fatal accident                       ,100,Serious injury                       ,33   A 5 ,145.53162,-36.23912,ROAD           ,Cross intersection                     
T20150024757,2015,November,Fatal accident                       ,100,Serious injury                       ,33   A 5 ,145.53162,-36.23912,ROAD           ,Cross intersection                     
T20150019871,2015,September,Fatal accident                       ,100,Serious injury                       ,32   C 6 ,145.10356000000002,-36.29874,ROAD           ,Cross intersection                     
T20150019871,2015,September,Fatal accident                       ,100,Serious injury                       ,32   C 6 ,145.10356000000002,-36.29874,ROAD           ,Cross intersection                     
T20170019730,2017,October,Fatal accident                       ,80,Fatality                          ,97   J 5 ,146.44699,-38.20299,ROAD           ,Cross intersection                     
T20170019730,2017,October,Fatal accident                       ,80,Fatality                          ,97   J 5 ,146.44699,-38.20299,ROAD           ,Cross intersection                     
T20140013141,2014,June,Serious injury accident                   ,60,Serious injury                       ,89   D 1 ,145.16856,-37.96444,ROAD           ,Cross intersection                     
T20140013141,2014,June,Serious injury accident                   ,60,Serious injury                       ,89   D 1 ,145.16856,-37.96444,ROAD           ,Cross intersection                     
T20140019958,2014,September,Serious injury accident                   ,110,Serious injury                       ,35   F 3 ,146.82526000000001,-36.10287,FREEWAY        ,Cross intersection                     
T20140019958,2014,September,Serious injury accident                   ,110,Serious injury                       ,35   F 3 ,146.82526000000001,-36.10287,FREEWAY        ,Cross intersection                     
T20140020658,2014,October,Serious injury accident                   ,60,Serious injury                       ,673  R 2 ,145.41579,-36.347559999999994,ROAD           ,Cross intersection                     
T20140020658,2014,October,Serious injury accident                   ,60,Serious injury                       ,673  R 2 ,145.41579,-36.347559999999994,ROAD           ,Cross intersection                     
T20140016764,2014,August,Serious injury accident                   ,50,Serious injury                       ,79   J 9 ,145.14604,-37.95118,AVENUE         ,Cross intersection                     
T20140016764,2014,August,Serious injury accident                   ,50,Serious injury                       ,79   J 9 ,145.14604,-37.95118,AVENUE         ,Cross intersection                     
T20140024699,2014,November,Serious injury accident                   ,60,Serious injury                       ,90   C 10,145.20878000000002,-37.99876,ROAD           ,Cross intersection                     
T20140024699,2014,November,Serious injury accident                   ,60,Serious injury                       ,90   C 10,145.20878000000002,-37.99876,ROAD           ,Cross intersection                     
T20140014501,2014,July,Serious injury accident                   ,60,Serious injury                       ,604  F 4 ,144.32269,-36.69655,ROAD           ,Cross intersection                     
T20140014501,2014,July,Serious injury accident                   ,60,Serious injury                       ,604  F 4 ,144.32269,-36.69655,ROAD           ,Cross intersection                     
T20140021739,2014,October,Serious injury accident                   ,80,Serious injury                       ,25   A 11,144.75478,-37.7814,ROAD           ,Cross intersection                     
T20140021739,2014,October,Serious injury accident                   ,80,Serious injury                       ,25   A 11,144.75478,-37.7814,ROAD           ,Cross intersection                     
T20140024813,2014,November,Serious injury accident                   ,50,Serious injury                       ,2B   F 6 ,144.96608,-37.797,STREET         ,Cross intersection                     
T20140024813,2014,November,Serious injury accident                   ,50,Serious injury                       ,2B   F 6 ,144.96608,-37.797,STREET         ,Cross intersection                     
T20150000539,2014,December,Serious injury accident                   ,60,Serious injury                       ,360  G 11,144.7375,-37.824040000000004,ROAD           ,Cross intersection                     
T20150000539,2014,December,Serious injury accident                   ,60,Serious injury                       ,360  G 11,144.7375,-37.824040000000004,ROAD           ,Cross intersection                     
T20150000027,2014,December,Serious injury accident                   ,50,Serious injury                       ,18   F 2 ,145.00036,-37.70394,AVENUE         ,Cross intersection                     
T20150000027,2014,December,Serious injury accident                   ,50,Serious injury                       ,18   F 2 ,145.00036,-37.70394,AVENUE         ,Cross intersection                     
T20140021318,2014,October,Serious injury accident                   ,50,Serious injury                       ,20   B 8 ,145.07158,-37.72802,STREET         ,Cross intersection                     
T20140021318,2014,October,Serious injury accident                   ,50,Serious injury                       ,20   B 8 ,145.07158,-37.72802,STREET         ,Cross intersection                     
T20140015371,2014,July,Serious injury accident                   ,60,Serious injury                       ,358  F 11,144.7367,-37.779790000000006,ROAD           ,Cross intersection                     
T20140015371,2014,July,Serious injury accident                   ,60,Serious injury                       ,358  F 11,144.7367,-37.779790000000006,ROAD           ,Cross intersection                     
T20140026780,2014,December,Serious injury accident                   ,100,Serious injury                       ,90   E 9 ,142.75404,-38.447559999999996,ROAD           ,Cross intersection                     
T20140026780,2014,December,Serious injury accident                   ,100,Serious injury                       ,90   E 9 ,142.75404,-38.447559999999996,ROAD           ,Cross intersection                     
T20140019051,2014,September,Serious injury accident                   ,50,Serious injury                       ,70   B 8 ,145.11396000000002,-37.902409999999996,ROAD           ,Cross intersection                     
T20140019051,2014,September,Serious injury accident                   ,50,Serious injury                       ,70   B 8 ,145.11396000000002,-37.902409999999996,ROAD           ,Cross intersection                     
T20140025879,2014,December,Serious injury accident                   ,80,Serious injury                       ,121  J 3 ,145.45698000000002,-37.79486,ROAD           ,Cross intersection                     
T20140025879,2014,December,Serious injury accident                   ,80,Serious injury                       ,121  J 3 ,145.45698000000002,-37.79486,ROAD           ,Cross intersection                     
T20140017344,2014,August,Serious injury accident                   ,70,Serious injury                       ,202  A 9 ,144.66702,-37.86088,ROAD           ,Cross intersection                     
T20140017344,2014,August,Serious injury accident                   ,70,Serious injury                       ,202  A 9 ,144.66702,-37.86088,ROAD           ,Cross intersection                     
T20140025096,2014,December,Serious injury accident                   ,50,Serious injury                       ,608  B 2 ,144.29985,-36.74021,STREET         ,Cross intersection                     
T20140025096,2014,December,Serious injury accident                   ,50,Serious injury                       ,608  B 2 ,144.29985,-36.74021,STREET         ,Cross intersection                     
T20140026769,2014,December,Serious injury accident                   ,60,Serious injury                       ,607  P 6 ,144.26476,-36.76014,STREET         ,Cross intersection                     
T20140026769,2014,December,Serious injury accident                   ,60,Serious injury                       ,607  P 6 ,144.26476,-36.76014,STREET         ,Cross intersection                     
T20140019246,2014,September,Serious injury accident                   ,100,Serious injury                       ,32   F 9 ,145.27738,-36.4401,ROAD           ,Cross intersection                     
T20140019246,2014,September,Serious injury accident                   ,100,Serious injury                       ,32   F 9 ,145.27738,-36.4401,ROAD           ,Cross intersection                     
T20140026092,2014,December,Serious injury accident                   ,50,Serious injury                       ,672  G 11,145.35715,-36.39163,STREET         ,Cross intersection                     
T20140026092,2014,December,Serious injury accident                   ,50,Serious injury                       ,672  G 11,145.35715,-36.39163,STREET         ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180005242,2018,March,Serious injury accident                   ,100,Serious injury                       ,561  T 5 ,143.83056000000002,-37.49605,ROAD           ,Cross intersection                     
T20180015245,2018,August,Serious injury accident                   ,40,Serious injury                       ,452  B 4 ,144.35932,-38.15035,STREET         ,Cross intersection                     
T20180015245,2018,August,Serious injury accident                   ,40,Serious injury                       ,452  B 4 ,144.35932,-38.15035,STREET         ,Cross intersection                     
T20150003760,2015,February,Serious injury accident                   ,80,Serious injury                       ,49   G 7 ,145.22732,-37.81062,BYPASS         ,Cross intersection                     
T20150003760,2015,February,Serious injury accident                   ,80,Serious injury                       ,49   G 7 ,145.22732,-37.81062,BYPASS         ,Cross intersection                     
T20170004464,2017,March,Serious injury accident                   ,70,Serious injury                       ,69   K 7 ,145.10619,-37.897009999999995,ROAD           ,Cross intersection                     
T20170004464,2017,March,Serious injury accident                   ,70,Serious injury                       ,69   K 7 ,145.10619,-37.897009999999995,ROAD           ,Cross intersection                     
T20170018108,2017,September,Serious injury accident                   ,70,Serious injury                       ,96   F 7 ,145.26879,-38.0284,ROAD           ,Cross intersection                     
T20170018108,2017,September,Serious injury accident                   ,70,Serious injury                       ,96   F 7 ,145.26879,-38.0284,ROAD           ,Cross intersection                     
T20190002748,2019,February,Fatal accident                       ,100,Fatality                          ,3    C 5 ,142.06423,-34.224000000000004,AVENUE         ,Cross intersection                     
T20190002748,2019,February,Fatal accident                       ,100,Fatality                          ,3    C 5 ,142.06423,-34.224000000000004,AVENUE         ,Cross intersection                     
T20190002790,2019,February,Fatal accident                       ,100,Fatality                          ,102  H 4 ,145.92959,-38.66183,ROAD           ,Cross intersection                     
T20190002790,2019,February,Fatal accident                       ,100,Fatality                          ,102  H 4 ,145.92959,-38.66183,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002234,2019,February,Fatal accident                       ,100,Fatality                          ,472  E 5 ,144.64088,-38.196329999999996,ROAD           ,Cross intersection                     
T20190002435,2019,February,Fatal accident                       ,60,Fatality                          ,607  R 3 ,144.27784,-36.74648,STREET         ,Cross intersection                     
T20190002435,2019,February,Fatal accident                       ,60,Fatality                          ,607  R 3 ,144.27784,-36.74648,STREET         ,Cross intersection                     
T20190002790,2019,February,Fatal accident                       ,100,Serious injury                       ,102  H 4 ,145.92959,-38.66183,ROAD           ,Cross intersection                     
T20190002790,2019,February,Fatal accident                       ,100,Serious injury                       ,102  H 4 ,145.92959,-38.66183,ROAD           ,Cross intersection                     
T20160001986,2016,January,Serious injury accident                   ,80,Serious injury                       ,32   J 8 ,145.4467,-36.399,ROAD           ,Cross intersection                     
T20160001986,2016,January,Serious injury accident                   ,80,Serious injury                       ,32   J 8 ,145.4467,-36.399,ROAD           ,Cross intersection                     
T20160001986,2016,January,Serious injury accident                   ,80,Serious injury                       ,32   J 8 ,145.4467,-36.399,ROAD           ,Cross intersection                     
T20160001986,2016,January,Serious injury accident                   ,80,Serious injury                       ,32   J 8 ,145.4467,-36.399,ROAD           ,Cross intersection                     
T20160013541,2016,June,Serious injury accident                   ,80,Serious injury                       ,453  G 11,144.26179,-38.27884,ROAD           ,Cross intersection                     
T20160013541,2016,June,Serious injury accident                   ,80,Serious injury                       ,453  G 11,144.26179,-38.27884,ROAD           ,Cross intersection                     
T20160008664,2016,April,Serious injury accident                   ,80,Serious injury                       ,76   E 4 ,143.75439,-37.63462,ROAD           ,Cross intersection                     
T20160008664,2016,April,Serious injury accident                   ,80,Serious injury                       ,76   E 4 ,143.75439,-37.63462,ROAD           ,Cross intersection                     
T20160013878,2016,June,Serious injury accident                   ,50,Serious injury                       ,29   F 8 ,144.95485,-37.77077,STREET         ,Cross intersection                     
T20160013878,2016,June,Serious injury accident                   ,50,Serious injury                       ,29   F 8 ,144.95485,-37.77077,STREET         ,Cross intersection                     
T20160013878,2016,June,Serious injury accident                   ,50,Serious injury                       ,29   F 8 ,144.95485,-37.77077,STREET         ,Cross intersection                     
T20160013878,2016,June,Serious injury accident                   ,50,Serious injury                       ,29   F 8 ,144.95485,-37.77077,STREET         ,Cross intersection                     
T20160027665,2016,July,Serious injury accident                   ,60,Serious injury                       ,466  J 1 ,144.38945,-38.18115,ROAD           ,Cross intersection                     
T20160027665,2016,July,Serious injury accident                   ,60,Serious injury                       ,466  J 1 ,144.38945,-38.18115,ROAD           ,Cross intersection                     
T20160000881,2016,January,Serious injury accident                   ,60,Serious injury                       ,95   K 8 ,145.24131,-38.0353,ROAD           ,Cross intersection                     
T20160000881,2016,January,Serious injury accident                   ,60,Serious injury                       ,95   K 8 ,145.24131,-38.0353,ROAD           ,Cross intersection                     
T20160002705,2016,February,Serious injury accident                   ,60,Serious injury                       ,333  K 9 ,144.44306,-37.6852,STREET         ,Cross intersection                     
T20160002705,2016,February,Serious injury accident                   ,60,Serious injury                       ,333  K 9 ,144.44306,-37.6852,STREET         ,Cross intersection                     
T20160001119,2016,January,Serious injury accident                   ,100,Serious injury                       ,83   C 8 ,147.1179,-37.907379999999996,LANE           ,Cross intersection                     
T20160001119,2016,January,Serious injury accident                   ,100,Serious injury                       ,83   C 8 ,147.1179,-37.907379999999996,LANE           ,Cross intersection                     
T20160009798,2016,May,Serious injury accident                   ,40,Serious injury                       ,437  A 9 ,144.95911,-37.817640000000004,STREET         ,Cross intersection                     
T20160009798,2016,May,Serious injury accident                   ,40,Serious injury                       ,437  A 9 ,144.95911,-37.817640000000004,STREET         ,Cross intersection                     
T20160009798,2016,May,Serious injury accident                   ,40,Serious injury                       ,437  A 9 ,144.95911,-37.817640000000004,STREET         ,Cross intersection                     
T20160009798,2016,May,Serious injury accident                   ,40,Serious injury                       ,437  A 9 ,144.95911,-37.817640000000004,STREET         ,Cross intersection                     
T20160001954,2016,January,Serious injury accident                   ,60,Serious injury                       ,2B   H 6 ,144.97048999999998,-37.79748,STREET         ,Cross intersection                     
T20160001954,2016,January,Serious injury accident                   ,60,Serious injury                       ,2B   H 6 ,144.97048999999998,-37.79748,STREET         ,Cross intersection                     
T20160008518,2016,April,Serious injury accident                   ,100,Serious injury                       ,3    D 6 ,142.17333,-34.29847,AVENUE         ,Cross intersection                     
T20160008518,2016,April,Serious injury accident                   ,100,Serious injury                       ,3    D 6 ,142.17333,-34.29847,AVENUE         ,Cross intersection                     
T20160013127,2016,June,Serious injury accident                   ,50,Serious injury                       ,69   A 12,145.06689,-37.91752,AVENUE         ,Cross intersection                     
T20160013127,2016,June,Serious injury accident                   ,50,Serious injury                       ,69   A 12,145.06689,-37.91752,AVENUE         ,Cross intersection                     
T20160005857,2016,March,Serious injury accident                   ,50,Serious injury                       ,42   K 7 ,144.92718,-37.81145,ROAD           ,Cross intersection                     
T20160005857,2016,March,Serious injury accident                   ,50,Serious injury                       ,42   K 7 ,144.92718,-37.81145,ROAD           ,Cross intersection                     
T20160013767,2016,June,Serious injury accident                   ,60,Serious injury                       ,170  C 2 ,144.89781000000002,-38.36166,AVENUE         ,Cross intersection                     
T20160013767,2016,June,Serious injury accident                   ,60,Serious injury                       ,170  C 2 ,144.89781000000002,-38.36166,AVENUE         ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160016584,2016,July,Serious injury accident                   ,100,Serious injury                       ,415  C 4 ,144.59781,-37.28135,ROAD           ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160018211,2016,August,Serious injury accident                   ,50,Serious injury                       ,437  B 10,144.96065,-37.83927,STREET         ,Cross intersection                     
T20160012305,2016,June,Serious injury accident                   ,100,Serious injury                       ,95   H 4 ,145.39323000000002,-38.17196,ROAD           ,Cross intersection                     
T20160012305,2016,June,Serious injury accident                   ,100,Serious injury                       ,95   H 4 ,145.39323000000002,-38.17196,ROAD           ,Cross intersection                     
T20160012305,2016,June,Serious injury accident                   ,100,Serious injury                       ,95   H 4 ,145.39323000000002,-38.17196,ROAD           ,Cross intersection                     
T20160012305,2016,June,Serious injury accident                   ,100,Serious injury                       ,95   H 4 ,145.39323000000002,-38.17196,ROAD           ,Cross intersection                     
T20160011502,2016,May,Serious injury accident                   ,50,Serious injury                       ,41   F 2 ,144.86717,-37.79172,STREET         ,Cross intersection                     
T20160011502,2016,May,Serious injury accident                   ,50,Serious injury                       ,41   F 2 ,144.86717,-37.79172,STREET         ,Cross intersection                     
T20160001462,2016,January,Serious injury accident                   ,60,Serious injury                       ,451  F 9 ,144.33163000000002,-38.16885,ROAD           ,Cross intersection                     
T20160001462,2016,January,Serious injury accident                   ,60,Serious injury                       ,451  F 9 ,144.33163000000002,-38.16885,ROAD           ,Cross intersection                     
T20160012305,2016,June,Serious injury accident                   ,100,Serious injury                       ,95   H 4 ,145.39323000000002,-38.17196,ROAD           ,Cross intersection                     
T20160012305,2016,June,Serious injury accident                   ,100,Serious injury                       ,95   H 4 ,145.39323000000002,-38.17196,ROAD           ,Cross intersection                     
T20160012957,2016,June,Serious injury accident                   ,80,Serious injury                       ,69   F 6 ,145.0882,-37.89309,ROAD           ,Cross intersection                     
T20160012957,2016,June,Serious injury accident                   ,80,Serious injury                       ,69   F 6 ,145.0882,-37.89309,ROAD           ,Cross intersection                     
T20160012957,2016,June,Serious injury accident                   ,80,Serious injury                       ,69   F 6 ,145.0882,-37.89309,ROAD           ,Cross intersection                     
T20160012957,2016,June,Serious injury accident                   ,80,Serious injury                       ,69   F 6 ,145.0882,-37.89309,ROAD           ,Cross intersection                     
T20160006763,2016,March,Serious injury accident                   ,Unknown,Serious injury                       ,69   F 6 ,145.0882,-37.89309,ROAD           ,Cross intersection                     
T20160006763,2016,March,Serious injury accident                   ,Unknown,Serious injury                       ,69   F 6 ,145.0882,-37.89309,ROAD           ,Cross intersection                     
T20160004809,2016,March,Serious injury accident                   ,60,Serious injury                       ,96   F 7 ,145.26879,-38.0284,ROAD           ,Cross intersection                     
T20160004809,2016,March,Serious injury accident                   ,60,Serious injury                       ,96   F 7 ,145.26879,-38.0284,ROAD           ,Cross intersection                     
T20160005224,2016,March,Serious injury accident                   ,60,Serious injury                       ,90   C 12,145.20793,-38.00316,ROAD           ,Cross intersection                     
T20160005224,2016,March,Serious injury accident                   ,60,Serious injury                       ,90   C 12,145.20793,-38.00316,ROAD           ,Cross intersection                     
T20160000650,2016,January,Serious injury accident                   ,80,Serious injury                       ,80   B 1 ,145.1587,-37.918479999999995,ROAD           ,Cross intersection                     
T20160000650,2016,January,Serious injury accident                   ,80,Serious injury                       ,80   B 1 ,145.1587,-37.918479999999995,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160008976,2016,April,Serious injury accident                   ,60,Serious injury                       ,18   J 9 ,145.01446,-37.731159999999996,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20160005247,2016,March,Serious injury accident                   ,80,Serious injury                       ,129  K 10,145.28321,-38.08307,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180012014,2018,June,Serious injury accident                   ,50,Serious injury                       ,499  J 1 ,144.61369,-38.272490000000005,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
T20180018371,2018,September,Serious injury accident                   ,70,Serious injury                       ,234  K 12,144.6651,-37.87182,ROAD           ,Cross intersection                     
