Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20160023686,2016,October,31/10/16 17.05.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,A03,Vehcile 1,181  D 11,144.99145,-37.64843,RAMP ON        ,Multiple intersection                    
T20160023686,2016,October,31/10/16 17.05.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Not injured                         ,WHITTLESEA,WHITTLESEA,130,N01,Vehcile 1,181  D 11,144.99145,-37.64843,RAMP ON        ,Multiple intersection                    
T20150020193,2015,September,30/09/15 02.30.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,DAREBIN,DAREBIN,136,N01,Vehicle 2,30   F 3 ,145.00165,-37.75229,ROAD           ,Multiple intersection                    
T20150020193,2015,September,30/09/15 02.30.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,DAREBIN,DAREBIN,136,N01,Vehicle 2,30   F 3 ,145.00165,-37.75229,ROAD           ,Multiple intersection                    
T20150020193,2015,September,30/09/15 02.30.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,DAREBIN,DAREBIN,136,N01,Vehicle 2,30   F 3 ,145.00165,-37.75229,ROAD           ,Multiple intersection                    
T20170001761,2016,December,30/12/16 13.00.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,WHITEHORSE,WHITEHORSE,184,NRQ,Vehcile 1,47   K 12,145.15048000000002,-37.829229999999995,STREET         ,Multiple intersection                    
T20170001761,2016,December,30/12/16 13.00.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,WHITEHORSE,WHITEHORSE,184,NRQ,Vehcile 1,47   K 12,145.15048000000002,-37.829229999999995,STREET         ,Multiple intersection                    
T20160023596,2016,October,31/10/16 14.00.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,MOYNE,"WARRNAMBOOL,MOYNE",110,NRQ,Vehcile 1,90   A 7 ,142.52243,-38.33639,ROAD           ,Multiple intersection                    
T20160023596,2016,October,31/10/16 14.00.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,MOYNE,"WARRNAMBOOL,MOYNE",110,NRQ,Vehcile 1,90   A 7 ,142.52243,-38.33639,ROAD           ,Multiple intersection                    
T20160026909,2016,December,03/12/16 00.15.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,GEELONG,GEELONG,179,NRQ,Vehcile 1,423  H 8 ,144.43197,-38.032920000000004,RAMP OF        ,Multiple intersection                    
T20160026909,2016,December,03/12/16 00.15.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,GEELONG,GEELONG,179,NRQ,Vehcile 1,423  H 8 ,144.43197,-38.032920000000004,RAMP OF        ,Multiple intersection                    
T20160024012,2016,November,06/11/16 11.00.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,MITCHELL,MITCHELL,180,V01,Vehcile 1,60   H 4 ,144.99597,-37.16326,ROAD           ,Multiple intersection                    
T20160024012,2016,November,06/11/16 11.00.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,MITCHELL,MITCHELL,180,W01,Vehcile 1,60   H 4 ,144.99597,-37.16326,ROAD           ,Multiple intersection                    
T20160024012,2016,November,06/11/16 11.00.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,MITCHELL,MITCHELL,180,V01,Vehcile 1,60   H 4 ,144.99597,-37.16326,ROAD           ,Multiple intersection                    
T20160024012,2016,November,06/11/16 11.00.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,MITCHELL,MITCHELL,180,W01,Vehcile 1,60   H 4 ,144.99597,-37.16326,ROAD           ,Multiple intersection                    
T20160023707,2016,November,02/11/16 16.05.00,Other injury accident                    ,40,Local roads,Local Road,Other injury                        ,WODONGA,WODONGA,174,V01,Vehcile 1,653  N 6 ,146.88786000000002,-36.12451,STREET         ,Multiple intersection                    
T20160023707,2016,November,02/11/16 16.05.00,Other injury accident                    ,40,Local roads,Local Road,Other injury                        ,WODONGA,WODONGA,174,V01,Vehcile 1,653  N 6 ,146.88786000000002,-36.12451,STREET         ,Multiple intersection                    
T20150008700,2015,April,25/04/15 06.00.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,100,A03,Vehcile 1,28   F 1 ,144.91161,-37.74607,STREET         ,Multiple intersection                    
T20150008700,2015,April,25/04/15 06.00.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,100,B01,Vehcile 1,28   F 1 ,144.91161,-37.74607,STREET         ,Multiple intersection                    
T20150008700,2015,April,25/04/15 06.00.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,100,A03,Vehcile 1,28   F 1 ,144.91161,-37.74607,STREET         ,Multiple intersection                    
T20150008700,2015,April,25/04/15 06.00.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,100,B01,Vehcile 1,28   F 1 ,144.91161,-37.74607,STREET         ,Multiple intersection                    
T20180008365,2018,May,02/05/18 21.29.00,Other injury accident                    ,Unknown,Unknown,,Other injury                        ,CASEY,CASEY,110,NRQ,Not involved in initial event,130  B 10,145.2953,-38.08481,ROAD           ,Multiple intersection                    
T20180008365,2018,May,02/05/18 21.29.00,Other injury accident                    ,Unknown,Unknown,,Other injury                        ,CASEY,CASEY,110,NRQ,Not involved in initial event,130  B 10,145.2953,-38.08481,ROAD           ,Multiple intersection                    
T20180020115,2018,October,26/10/18 16.26.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Arterial Other",Not injured                         ,PORT PHILLIP,PORT PHILLIP,130,A01,Vehcile 1,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20180020115,2018,October,26/10/18 16.26.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Arterial Other",Not injured                         ,PORT PHILLIP,PORT PHILLIP,130,N01,Vehcile 1,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20180020115,2018,October,26/10/18 16.26.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Arterial Other",Not injured                         ,PORT PHILLIP,PORT PHILLIP,130,A01,Vehcile 1,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20180020115,2018,October,26/10/18 16.26.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Arterial Other",Not injured                         ,PORT PHILLIP,PORT PHILLIP,130,N01,Vehcile 1,437  C 11,144.98254,-37.85674,ROAD           ,Multiple intersection                    
T20180004551,2018,March,09/03/18 14.35.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,BAYSIDE,BAYSIDE,130,A03,Vehcile 1,77   A 1 ,145.02248,-37.92047,HIGHWAY        ,Multiple intersection                    
T20180004551,2018,March,09/03/18 14.35.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,BAYSIDE,BAYSIDE,130,N01,Vehcile 1,77   A 1 ,145.02248,-37.92047,HIGHWAY        ,Multiple intersection                    
T20180004551,2018,March,09/03/18 14.35.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,BAYSIDE,BAYSIDE,130,A03,Vehcile 1,77   A 1 ,145.02248,-37.92047,HIGHWAY        ,Multiple intersection                    
T20180004551,2018,March,09/03/18 14.35.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,BAYSIDE,BAYSIDE,130,N01,Vehcile 1,77   A 1 ,145.02248,-37.92047,HIGHWAY        ,Multiple intersection                    
T20180003899,2018,February,28/02/18 10.15.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,STONNINGTON,"STONNINGTON,MELBOURNE",121,NRQ,Vehcile 1,437  C 10,144.98558,-37.84299,ROAD           ,Multiple intersection                    
T20180003899,2018,February,28/02/18 10.15.00,Other injury accident                    ,60,Arterial highway,"Arterial Highway,Local Road",Not injured                         ,STONNINGTON,"STONNINGTON,MELBOURNE",121,NRQ,Vehcile 1,437  C 10,144.98558,-37.84299,ROAD           ,Multiple intersection                    
T20180010687,2018,May,26/05/18 19.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,A01,Vehcile 1,55   K 4 ,144.88474,-37.8448,ROAD           ,Multiple intersection                    
T20180010687,2018,May,26/05/18 19.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,N01,Vehcile 1,55   K 4 ,144.88474,-37.8448,ROAD           ,Multiple intersection                    
T20180010687,2018,May,26/05/18 19.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,A01,Vehcile 1,55   K 4 ,144.88474,-37.8448,ROAD           ,Multiple intersection                    
T20180010687,2018,May,26/05/18 19.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,N01,Vehcile 1,55   K 4 ,144.88474,-37.8448,ROAD           ,Multiple intersection                    
T20180013069,2018,July,12/07/18 15.10.00,Other injury accident                    ,70,Arterial other,"Arterial Other,Local Road",Not injured                         ,MAROONDAH,MAROONDAH,103,E04,Vehcile 1,50   B 7 ,145.24753,-37.80934,ROAD           ,Multiple intersection                    
T20180013069,2018,July,12/07/18 15.10.00,Other injury accident                    ,70,Arterial other,"Arterial Other,Local Road",Not injured                         ,MAROONDAH,MAROONDAH,103,E04,Vehcile 1,50   B 7 ,145.24753,-37.80934,ROAD           ,Multiple intersection                    
T20180007784,2018,April,25/04/18 09.40.00,Other injury accident                    ,50,Arterial other,"Arterial Other,Local Road",Not injured                         ,WODONGA,WODONGA,103,E04,Vehcile 1,653  N 6 ,146.88806,-36.12454,ROAD           ,Multiple intersection                    
T20180007784,2018,April,25/04/18 09.40.00,Other injury accident                    ,50,Arterial other,"Arterial Other,Local Road",Not injured                         ,WODONGA,WODONGA,103,E04,Vehcile 1,653  N 6 ,146.88806,-36.12454,ROAD           ,Multiple intersection                    
T20180020876,2018,November,07/11/18 17.46.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,BOROONDARA,BOROONDARA,116,Z07,Vehcile 1,45   C 2 ,145.03024,-37.79225,HIGHWAY        ,Multiple intersection                    
T20180020876,2018,November,07/11/18 17.46.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,BOROONDARA,BOROONDARA,116,Z07,Vehcile 1,45   C 2 ,145.03024,-37.79225,HIGHWAY        ,Multiple intersection                    
T20180002870,2018,February,14/02/18 19.01.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,133,NRQ,Vehicle 2,28   J 7 ,144.92484,-37.76716,ROAD           ,Multiple intersection                    
T20180002870,2018,February,14/02/18 19.01.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,133,NRQ,Vehicle 2,28   J 7 ,144.92484,-37.76716,ROAD           ,Multiple intersection                    
T20180018482,2018,October,01/10/18 21.09.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MELTON,MELTON,121,NRQ,Vehcile 1,336  H 10,144.56744,-37.68815,ROAD           ,Multiple intersection                    
T20180018482,2018,October,01/10/18 21.09.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MELTON,MELTON,121,NRQ,Vehcile 1,336  H 10,144.56744,-37.68815,ROAD           ,Multiple intersection                    
T20180018482,2018,October,01/10/18 21.09.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MELTON,MELTON,121,NRQ,Vehcile 1,336  H 10,144.56744,-37.68815,ROAD           ,Multiple intersection                    
T20180018482,2018,October,01/10/18 21.09.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,MELTON,MELTON,121,NRQ,Vehcile 1,336  H 10,144.56744,-37.68815,ROAD           ,Multiple intersection                    
T20180017956,2018,September,23/09/18 11.50.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,A01,Vehcile 1,53   B 11,144.76006999999998,-37.870509999999996,ROAD           ,Multiple intersection                    
T20180017956,2018,September,23/09/18 11.50.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,N01,Vehcile 1,53   B 11,144.76006999999998,-37.870509999999996,ROAD           ,Multiple intersection                    
T20180017956,2018,September,23/09/18 11.50.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,Z02,Vehcile 1,53   B 11,144.76006999999998,-37.870509999999996,ROAD           ,Multiple intersection                    
T20180017956,2018,September,23/09/18 11.50.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,A01,Vehcile 1,53   B 11,144.76006999999998,-37.870509999999996,ROAD           ,Multiple intersection                    
T20180017956,2018,September,23/09/18 11.50.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,N01,Vehcile 1,53   B 11,144.76006999999998,-37.870509999999996,ROAD           ,Multiple intersection                    
T20180017956,2018,September,23/09/18 11.50.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Not injured                         ,HOBSONS BAY,HOBSONS BAY,130,Z02,Vehcile 1,53   B 11,144.76006999999998,-37.870509999999996,ROAD           ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,K02,Not involved in initial event,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,L01,Not involved in initial event,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,K02,Not involved in initial event,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,L01,Not involved in initial event,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,K02,Vehcile 1,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,L01,Vehcile 1,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,K02,Vehcile 1,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180008917,2018,May,11/05/18 10.30.00,Other injury accident                    ,60,Local roads,Local Road,Not injured                         ,BALLARAT,BALLARAT,120,L01,Vehcile 1,566  C 8 ,143.85353999999998,-37.55923,STREET         ,Multiple intersection                    
T20180002901,2018,February,14/02/18 16.35.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,MELBOURNE,MELBOURNE,129,NRQ,Vehcile 1,2B   J 7 ,144.97263,-37.79925,STREET         ,Multiple intersection                    
T20180002901,2018,February,14/02/18 16.35.00,Other injury accident                    ,50,Local roads,Local Road,Not injured                         ,MELBOURNE,MELBOURNE,129,NRQ,Vehcile 1,2B   J 7 ,144.97263,-37.79925,STREET         ,Multiple intersection                    
T20160021300,2016,October,01/10/16 11.17.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,BRIMBANK,BRIMBANK,113,NRQ,Vehicle 2,25   D 5 ,144.77116,-37.75939,ROAD           ,Multiple intersection                    
T20160021300,2016,October,01/10/16 11.17.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,BRIMBANK,BRIMBANK,113,NRQ,Vehicle 2,25   D 5 ,144.77116,-37.75939,ROAD           ,Multiple intersection                    
T20140021253,2014,October,15/10/14 08.18.00,Other injury accident                    ,70,Unknown,,Not injured                         ,WHITTLESEA,WHITTLESEA,135,Z02,Not involved in initial event,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20140021253,2014,October,15/10/14 08.18.00,Other injury accident                    ,70,Unknown,,Not injured                         ,WHITTLESEA,WHITTLESEA,135,Z02,Not involved in initial event,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20160024717,2016,November,16/11/16 15.42.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,A03,Not involved in initial event,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20160024717,2016,November,16/11/16 15.42.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,N01,Not involved in initial event,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20160024717,2016,November,16/11/16 15.42.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,Z02,Not involved in initial event,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20160024717,2016,November,16/11/16 15.42.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,A03,Not involved in initial event,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20160024717,2016,November,16/11/16 15.42.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,N01,Not involved in initial event,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20160024717,2016,November,16/11/16 15.42.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,Z02,Not involved in initial event,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140019625,2014,August,01/08/14 14.20.00,Other injury accident                    ,80,Unknown,,Not injured                         ,DANDENONG,DANDENONG,130,A04,Vehcile 1,91   B 12,145.19058,-38.00127,RAMP OF        ,Multiple intersection                    
T20140019625,2014,August,01/08/14 14.20.00,Other injury accident                    ,80,Unknown,,Not injured                         ,DANDENONG,DANDENONG,130,N01,Vehcile 1,91   B 12,145.19058,-38.00127,RAMP OF        ,Multiple intersection                    
T20140019625,2014,August,01/08/14 14.20.00,Other injury accident                    ,80,Unknown,,Not injured                         ,DANDENONG,DANDENONG,130,Z07,Vehcile 1,91   B 12,145.19058,-38.00127,RAMP OF        ,Multiple intersection                    
T20140019625,2014,August,01/08/14 14.20.00,Other injury accident                    ,80,Unknown,,Not injured                         ,DANDENONG,DANDENONG,130,A04,Vehcile 1,91   B 12,145.19058,-38.00127,RAMP OF        ,Multiple intersection                    
T20140019625,2014,August,01/08/14 14.20.00,Other injury accident                    ,80,Unknown,,Not injured                         ,DANDENONG,DANDENONG,130,N01,Vehcile 1,91   B 12,145.19058,-38.00127,RAMP OF        ,Multiple intersection                    
T20140019625,2014,August,01/08/14 14.20.00,Other injury accident                    ,80,Unknown,,Not injured                         ,DANDENONG,DANDENONG,130,Z07,Vehcile 1,91   B 12,145.19058,-38.00127,RAMP OF        ,Multiple intersection                    
T20140016351,2014,August,06/08/14 06.00.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,121,M01,Vehcile 1,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140016351,2014,August,06/08/14 06.00.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,121,Z02,Vehcile 1,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140016351,2014,August,06/08/14 06.00.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,121,M01,Vehcile 1,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140016351,2014,August,06/08/14 06.00.00,Other injury accident                    ,80,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,121,Z02,Vehcile 1,103  D 5 ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140021253,2014,October,15/10/14 08.18.00,Other injury accident                    ,70,Unknown,,Not injured                         ,WHITTLESEA,WHITTLESEA,135,Z02,Vehcile 1,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20140021253,2014,October,15/10/14 08.18.00,Other injury accident                    ,70,Unknown,,Not injured                         ,WHITTLESEA,WHITTLESEA,135,Z02,Vehcile 1,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20150019317,2015,September,04/09/15 19.30.00,Other injury accident                    ,50,Unknown,,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,110,NRQ,Vehcile 1,28   F 1 ,144.9114,-37.745979999999996,ROAD           ,Multiple intersection                    
T20150019317,2015,September,04/09/15 19.30.00,Other injury accident                    ,50,Unknown,,Not injured                         ,MOONEE VALLEY,MOONEE VALLEY,110,NRQ,Vehcile 1,28   F 1 ,144.9114,-37.745979999999996,ROAD           ,Multiple intersection                    
T20150023030,2015,November,06/11/15 17.34.00,Other injury accident                    ,80,Unknown,Arterial Other,Not injured                         ,MELTON,MELTON,111,Z07,Vehcile 1,360  K 3 ,144.75248,-37.7964,ROAD           ,Multiple intersection                    
T20150023030,2015,November,06/11/15 17.34.00,Other injury accident                    ,80,Unknown,Arterial Other,Not injured                         ,MELTON,MELTON,111,Z07,Vehcile 1,360  K 3 ,144.75248,-37.7964,ROAD           ,Multiple intersection                    
T20160021103,2016,September,28/09/16 12.37.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELBOURNE,MELBOURNE,121,NRQ,Vehcile 1,436  K 8 ,144.93396,-37.80932,ROAD           ,Multiple intersection                    
T20160021103,2016,September,28/09/16 12.37.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELBOURNE,MELBOURNE,121,NRQ,Vehcile 1,436  K 8 ,144.93396,-37.80932,ROAD           ,Multiple intersection                    
T20140021831,2014,October,15/10/14 19.45.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,A04,Vehcile 1,         ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140021831,2014,October,15/10/14 19.45.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,N01,Vehcile 1,         ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140021831,2014,October,15/10/14 19.45.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,Z02,Vehcile 1,         ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140021831,2014,October,15/10/14 19.45.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,A04,Vehcile 1,         ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140021831,2014,October,15/10/14 19.45.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,N01,Vehcile 1,         ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140021831,2014,October,15/10/14 19.45.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,FRANKSTON,FRANKSTON,130,Z02,Vehcile 1,         ,145.16752,-38.155609999999996,ROAD           ,Multiple intersection                    
T20140023772,2014,November,16/11/14 01.20.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,130,A04,Vehcile 1,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20140023772,2014,November,16/11/14 01.20.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,130,N01,Vehcile 1,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20140023772,2014,November,16/11/14 01.20.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,130,Z07,Vehcile 1,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20140023772,2014,November,16/11/14 01.20.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,130,A04,Vehcile 1,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20140023772,2014,November,16/11/14 01.20.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,130,N01,Vehcile 1,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20140023772,2014,November,16/11/14 01.20.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,130,Z07,Vehcile 1,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20160012079,2015,December,26/12/15 07.30.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,MONASH,MONASH,130,A04,Vehcile 1,69   F 3 ,145.0901,-37.88342,ROAD           ,Multiple intersection                    
T20160012079,2015,December,26/12/15 07.30.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,MONASH,MONASH,130,Z07,Vehcile 1,69   F 3 ,145.0901,-37.88342,ROAD           ,Multiple intersection                    
T20160012079,2015,December,26/12/15 07.30.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,MONASH,MONASH,130,A04,Vehcile 1,69   F 3 ,145.0901,-37.88342,ROAD           ,Multiple intersection                    
T20160012079,2015,December,26/12/15 07.30.00,Other injury accident                    ,Unknown,Unknown,,Not injured                         ,MONASH,MONASH,130,Z07,Vehcile 1,69   F 3 ,145.0901,-37.88342,ROAD           ,Multiple intersection                    
T20150020433,2015,October,03/10/15 08.05.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,110,Z07,Vehicle 2,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20150020433,2015,October,03/10/15 08.05.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BOROONDARA,BOROONDARA,110,Z07,Vehicle 2,32   D 11,145.07852,-37.77966,ROAD           ,Multiple intersection                    
T20150019261,2015,September,15/09/15 16.01.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BALLARAT,BALLARAT,121,NRQ,Vehicle 2,566  D 7 ,143.85533,-37.557190000000006,STREET N       ,Multiple intersection                    
T20150019261,2015,September,15/09/15 16.01.00,Other injury accident                    ,60,Unknown,,Not injured                         ,BALLARAT,BALLARAT,121,NRQ,Vehicle 2,566  D 7 ,143.85533,-37.557190000000006,STREET N       ,Multiple intersection                    
T20150025594,2015,December,09/12/15 08.25.00,Other injury accident                    ,60,Unknown,,Not injured                         ,MELBOURNE,MELBOURNE,135,NRQ,Vehicle 2,2E   H 10,144.94827,-37.82543,RAMP ON        ,Multiple intersection                    
